id,codigo,nombre,ubicacion
PI67,PI67,Parada 7 / (M) San Alberto Hurtado,POINT(-70.69135289200685 -33.453251084236136)
PH579,PH579,Central Nino García / esq. 5 Sur,POINT(-70.6792810000539 -33.480644001344366)
PH580,PH580,Central Nino García / esq. Mariquina,POINT(-70.67941611790614 -33.48254097772508)
PH495,PH495,Valenzuela Llanos / esq. Elmin Moissan,POINT(-70.67707800053667 -33.480866998460705)
PH496,PH496,Valenzuela Llanos / esq. Orompello,POINT(-70.67666400200805 -33.47918800039132)
PB1632,PB1632,Antonia Silva / esq. Avenida El Salto,POINT(-70.63039000056742 -33.40204800168549)
PB1142,PB1142,Muñoz Gamero / esq. Las Violetas,POINT(-70.63473010441749 -33.401503074088694)
PB1143,PB1143,Muñoz Gamero / esq. María del Pilar,POINT(-70.63812284947734 -33.40129509660193)
PB1144,PB1144,Parada 4 / Municipalidad de Recoleta,POINT(-70.64251199501707 -33.4009180012328)
PB307,PB307,Avenida Recoleta / esq. Diag. José M. Caro,POINT(-70.64310388032153 -33.40314123291513)
PB308,PB308,Parada 1 / (M) Einstein,POINT(-70.64324057072095 -33.40541423016607)
PB325,PB325,Parada 2 / (M) Einstein,POINT(-70.64309195998709 -33.40608803631554)
PB1397,PB1397,Av. Card. José Mª Caro / esq. Gabriel Palma,POINT(-70.6437210045289 -33.4029179974017)
PB1398,PB1398,Av. Card. José Mª Caro / esq. Fray Luis de La Peña,POINT(-70.64601328840511 -33.40112506261792)
PB1180,PB1180,Av. Card. José Mª Caro / esq. Muñoz Gamero,POINT(-70.64720054177465 -33.40034676004142)
PB1183,PB1183,Muñoz Gamero / esq. Las Violetas,POINT(-70.63509845325181 -33.40160606085937)
PB1184,PB1184,Muñoz Gamero / esq. Sofía,POINT(-70.63111900479895 -33.4015019983242)
PB1498,PB1498,Av. Hipódromo Chile / esq. Av. Fermín Vivaceta,POINT(-70.66740296996899 -33.4063570331667)
PB1965,PB1965,Parada 3 / Einstein - Independencia,POINT(-70.66278699724846 -33.403705881367614)
PB1277,PB1277,Avenida Einstein / esq. Agua Santa,POINT(-70.66063333410301 -33.403163765215936)
PB1278,PB1278,Avenida Einstein / esq. El Guanaco,POINT(-70.65785499750291 -33.40294200307515)
PB1279,PB1279,Avenida Einstein / esq. La Quintrala,POINT(-70.65548199560759 -33.40334699760683)
PB1280,PB1280,Avenida Einstein / esq. La Conquista,POINT(-70.65288048425404 -33.40392001795245)
PB1281,PB1281,Avenida Einstein / esq. Obispo del Pozo,POINT(-70.64947675241072 -33.40458105821019)
PB1282,PB1282,Avenida Einstein / esq. La Colonia,POINT(-70.6464538738525 -33.405199354033385)
PB1283,PB1283,Parada 3 / (M) Einstein,POINT(-70.64361852558542 -33.40578433969228)
PB1508,PB1508,Av. Card. José Mª Caro / esq. Ob. Cristóbal Molina,POINT(-70.64534599833432 -33.40180999111464)
PB1509,PB1509,Av. Card. José Mª Caro / esq. Avenida Recoleta,POINT(-70.64319699482142 -33.4034810002665)
PB1269,PB1269,Parada 4 / (M) Einstein,POINT(-70.6438139963058 -33.40557599663917)
PB1270,PB1270,Avenida Einstein / esq. La Colonia,POINT(-70.64594500332886 -33.40514700115444)
PB1271,PB1271,Avenida Einstein / esq. Obispo del Pozo,POINT(-70.64906588329697 -33.40448897890076)
PB1272,PB1272,Avenida Einstein / esq. La Conquista,POINT(-70.65254799442062 -33.40380099621452)
PB1273,PB1273,Avenida Einstein / esq. La Quintrala,POINT(-70.65514900059136 -33.403269996839036)
PB1265,PB1265,Avenida Einstein / esq. El Guanaco,POINT(-70.65741700410081 -33.40280200293571)
PB1274,PB1274,Avenida Einstein / esq. Agua Santa,POINT(-70.66014721927792 -33.40299154734347)
PB1275,PB1275,Parada 6 / Einstein - Independencia,POINT(-70.66282429859906 -33.40360158090589)
PB1962,PB1962,Parada 1 / (M) Pza. Chacabuco,POINT(-70.66140369899634 -33.40666807431144)
PB1499,PB1499,Av. Hipódromo Chile / esq. Freirina,POINT(-70.66387595138443 -33.406709031041885)
PB160,PB160,Parada 2 / Recoleta Franciscana,POINT(-70.64725599774337 -33.43051200157845)
PB319,PB319,Parada 2 / (M) Cerro Blanco,POINT(-70.64483981107111 -33.422508123939636)
PB320,PB320,Avenida Recoleta / esq. Schlack,POINT(-70.64376478661644 -33.41836620550311)
PB321,PB321,Avenida Recoleta / esq. Unión,POINT(-70.64362389326094 -33.41689312974327)
PB322,PB322,Parada 2 / (M) Cementerios,POINT(-70.6434389970409 -33.41351799957501)
PB323,PB323,Avenida Recoleta / esq. Doctor Ostornol,POINT(-70.6433229989623 -33.41084300180261)
PB324,PB324,Parada / Avenida Chile,POINT(-70.64319799893879 -33.408578996359886)
PB309,PB309,Parada / Avenida Chile,POINT(-70.64337654317787 -33.407999125262336)
PB310,PB310,Avenida Recoleta / esq. Saliano,POINT(-70.6434677621338 -33.41054694258425)
PB311,PB311,Parada 3 / (M) Cementerios,POINT(-70.64369781306705 -33.41344097154087)
PB312,PB312,Avenida Recoleta / esq. Schlack,POINT(-70.64387129863066 -33.41718186337051)
PB313,PB313,Avenida Recoleta / esq. Urrutia,POINT(-70.64405757371416 -33.41888854232887)
PB314,PB314,Parada 1 / (M) Cerro Blanco,POINT(-70.64479335685918 -33.421636039900896)
PB315,PB315,Parada 1 / Recoleta Dominica,POINT(-70.64576800339897 -33.42485600393363)
PB316,PB316,Parada / Clínica Dávila,POINT(-70.6464098444544 -33.42708579538125)
PB317,PB317,Parada 1 / (M) Patronato,POINT(-70.6470739975619 -33.429313996223506)
PB318,PB318,Parada 3 / Recoleta Franciscana,POINT(-70.64795478204178 -33.43157270796656)
PC349,PC349,Parada 6 / (M) Pedro de Valdivia,POINT(-70.61361599460558 -33.42445999997798)
PC1081,PC1081,Parada 2 / Facultad de Derecho,POINT(-70.63615299761403 -33.434754000346935)
PB1888,PB1888,Av. Apóstol Santiago / esq. Mercedes Badilla,POINT(-70.69160950859431 -33.41446213408138)
PB732,PB732,Duque de Kent / esq. H. de La Concepción,POINT(-70.62449699698382 -33.40048299690808)
PB733,PB733,Duque de Kent / esq. Bolivia,POINT(-70.62170761186975 -33.40196806652001)
PB734,PB734,Bolivia / esq. Los Turistas,POINT(-70.62021289914972 -33.40034909590724)
PB1618,PB1618,H. de la Concepción / esq. Santa Adela,POINT(-70.62095232475323 -33.40014030208125)
PB672,PB672,H. de la Concepción / esq. Duque de Kent,POINT(-70.62337399490946 -33.400799000788595)
PB673,PB673,Duque de Kent / esq. Cuba,POINT(-70.62463100198602 -33.400266000918926)
PB1312,PB1312,Colón / esq. Avenida Dorsal,POINT(-70.69399848401545 -33.40000399660862)
PB2023,PB2023,Avenida Dorsal / esq. Camino Lo Ruiz,POINT(-70.68697244376925 -33.40256838563015)
PB2025,PB2025,Parada 3 / Norte Sur - Dorsal,POINT(-70.68235325243782 -33.40315451810753)
PB1314,PB1314,Bajos de Jiménez / esq. Eugenio Matte,POINT(-70.67888699998072 -33.40536300148519)
PB1315,PB1315,Bajos de Jiménez / esq. Rosa Salas,POINT(-70.67790657530638 -33.40667278551323)
PB1316,PB1316,Nueva 1 / esq. Nueva de Matte,POINT(-70.67688831555026 -33.40874850676735)
PB1317,PB1317,Nueva 1 / esq. F. Gazziero,POINT(-70.67654499965286 -33.41166499653878)
PB1318,PB1318,Nueva 1 / esq. Dgo. Santa María,POINT(-70.67627700159522 -33.414211999098015)
PB397,PB397,Domingo Santa María / esq. 16 Norte,POINT(-70.67302799624339 -33.414968002949074)
PB1319,PB1319,Domingo Santa María / esq. Enrique Soro,POINT(-70.67058599719775 -33.415359999397545)
PB1320,PB1320,Domingo Santa María / esq. Hnos. Amunátegui,POINT(-70.66781585319906 -33.41551840539041)
PB1321,PB1321,Domingo Santa María / esq. Av. Fermín Vivaceta,POINT(-70.66457791747389 -33.41562874788813)
PB899,PB899,Bezanilla / esq. Emilio Oelckers,POINT(-70.66328800045164 -33.41783899813651)
PB900,PB900,Bezanilla / esq. Escanilla,POINT(-70.66082999519936 -33.417775001200475)
PB1899,PB1899,Parada 5 / (M) Hospitales,POINT(-70.65593607699468 -33.417755001667686)
PB758,PB758,Parada / Hospital San José,POINT(-70.65276299674008 -33.417637000577294)
PB759,PB759,Parada / Cementerio General,POINT(-70.65122499741736 -33.417722003626615)
PB760,PB760,Profesor A. Zañartu / esq. Monserrat,POINT(-70.64927593724127 -33.41803474649934)
PB761,PB761,Profesor A. Zañartu / esq. Avenida Recoleta,POINT(-70.64403724906212 -33.416531770913394)
PB763,PB763,El Salto Chico / esq. Arz. Valdivieso,POINT(-70.64120099439397 -33.41436499889406)
PB764,PB764,Arzobispo Valdivieso / esq. Puma,POINT(-70.63949000229567 -33.41383500334388)
PB1302,PB1302,Arzobispo Valdivieso / esq. Francisco Silva,POINT(-70.63541937556356 -33.41260109890869)
PB1303,PB1303,Arzobispo Valdivieso / esq. Comandante Véliz,POINT(-70.6332549985848 -33.411578000054135)
PB1304,PB1304,Arzobispo Valdivieso / esq. Alicanto,POINT(-70.63072093614211 -33.411543893801415)
PB1294,PB1294,Arzobispo Valdivieso / esq. 7 Norte,POINT(-70.62771503067556 -33.41112366698535)
PB1295,PB1295,Arzobispo Valdivieso / esq. Los Cipreses,POINT(-70.63070800266243 -33.41145199569128)
PB1296,PB1296,Arzobispo Valdivieso / esq. Comandante Véliz,POINT(-70.63283200335434 -33.41145200081485)
PB1297,PB1297,Arzobispo Valdivieso / esq. Francisco Silva,POINT(-70.6351589211023 -33.412412577823126)
PB1298,PB1298,Arzobispo Valdivieso / esq. Avenida El Salto,POINT(-70.63817051005815 -33.4132877290403)
PB754,PB754,Arzobispo Valdivieso / esq. Orleans,POINT(-70.64069299666178 -33.41399700003345)
PB755,PB755,Parada 1 / (M) Cementerios,POINT(-70.6438190001883 -33.41489700309942)
PB1323,PB1323,Profesor A. Zañartu / esq. Monserrat,POINT(-70.64817988511159 -33.41791991370156)
PB1324,PB1324,Parada / Hospital San José,POINT(-70.65255087427846 -33.417491151752984)
PB1510,PB1510,Parada / Hospital de Niños Roberto del Río,POINT(-70.65373680183481 -33.41492059049461)
PB1565,PB1565,Domingo Santa María / esq. Av. Independencia,POINT(-70.65664566263088 -33.41541285741384)
PB1326,PB1326,Domingo Santa María / esq. Maruri,POINT(-70.65890639494218 -33.41559202623218)
PB1327,PB1327,Domingo Santa María / esq. Escanilla,POINT(-70.66164131616323 -33.41561844408177)
PB1328,PB1328,Domingo Santa María / esq. Av. Fermín Vivaceta,POINT(-70.66410102748239 -33.41556310948025)
PB1329,PB1329,Domingo Santa María / esq. Luis Weinstein,POINT(-70.66783402320834 -33.415431035644595)
PB1330,PB1330,Domingo Santa María / esq. La Cañas,POINT(-70.6707069982386 -33.41520900015075)
PB1331,PB1331,Domingo Santa María / esq. La Cañas,POINT(-70.67268199465141 -33.41489100046627)
PB1332,PB1332,Domingo Santa María / esq. Nueva 1,POINT(-70.67592999883136 -33.414356002320574)
PB1333,PB1333,Nueva 1 / esq. F. Gazziero,POINT(-70.67637400151831 -33.412068998635725)
PB1334,PB1334,Nueva 1 / esq. Nueva de Matte,POINT(-70.6767390019762 -33.40900199922885)
PB1335,PB1335,Bravo de Saravia / esq. Bajos de Jiménez,POINT(-70.67737799410538 -33.406987998003544)
PB1336,PB1336,Bajos de Jiménez / esq. Eugenio Matte,POINT(-70.67866592767324 -33.40547411324112)
PB1337,PB1337,Bajos de Jiménez / esq. 14 de la fama,POINT(-70.68080417517108 -33.402902597731114)
PB1563,PB1563,Parada 4 / Norte Sur - Dorsal,POINT(-70.68194565479138 -33.40220923305855)
PB2024,PB2024,Avenida Dorsal / esq. Camino Lo Ruiz,POINT(-70.68570362639225 -33.402753337308994)
PB2022,PB2022,Avenida Dorsal / esq. Colón,POINT(-70.69347588472381 -33.40034089249824)
PB1389,PB1389,Av. Jorge Hirmas / esq. Eulogio Altamirano,POINT(-70.68771899578792 -33.41660899589451)
PB1390,PB1390,Av. Jorge Hirmas / esq. Eduardo Parra,POINT(-70.68339999870781 -33.417992002704906)
PB1391,PB1391,Av. Jorge Hirmas / esq. Issa Pichara P.,POINT(-70.68170300358128 -33.41866100110072)
PA838,PA838,Parada 11 / Estación Mapocho,POINT(-70.65313980230425 -33.43161658019636)
PB865,PB865,Artesanos / esq. Av. Independencia,POINT(-70.65261379290664 -33.430850077133584)
PB866,PB866,General Borgoño / esq. Maruri,POINT(-70.65466465915834 -33.430456964205504)
PB867,PB867,Prieto / esq. Cnel. Agusto López,POINT(-70.65629911769709 -33.42991560099173)
PB1392,PB1392,Av. Jorge Hirmas / esq. Carlos Palacios,POINT(-70.68043576888766 -33.418804081786725)
PB1393,PB1393,Av. Jorge Hirmas / esq. Ascanio Bascuñán,POINT(-70.68309685190866 -33.41787706745843)
PB1394,PB1394,Av. Jorge Hirmas / esq. Ramón Barros Luco,POINT(-70.68830799699067 -33.41622700272359)
PB1513,PB1513,Av. Jorge Hirmas / esq. Mercedes Badilla,POINT(-70.69071999898667 -33.41549299696157)
PB1088,PB1088,Baquedano / esq. Caupolicán,POINT(-70.70273525795422 -33.40057938298339)
PB1582,PB1582,Caupolicán / esq. Avenida Dorsal,POINT(-70.70208300950993 -33.40221165788736)
PB1641,PB1641,Caupolicán / esq. José M. Balmaceda,POINT(-70.70161199946634 -33.403029001531955)
PB2012,PB2012,Parada 3 / Plaza Renca,POINT(-70.70397700129999 -33.405169997755785)
PJ2065,PJ2065,Mendoza / esq. Salvador Gutiérrez,POINT(-70.69262493621576 -33.42662339291374)
PB2013,PB2013,Parada 2 / Plaza Renca,POINT(-70.70361700063391 -33.40487200288219)
PB2014,PB2014,Avenida Dorsal / esq. Caupolicán,POINT(-70.70229546215957 -33.402817075264956)
PB2017,PB2017,Avenida Dorsal / esq. Av.Apóstol Santiago,POINT(-70.69820913449286 -33.40063781839661)
PB2016,PB2016,Avenida Dorsal / esq. Av.Apóstol Santiago,POINT(-70.69861424968876 -33.40072663861873)
PB2020,PB2020,Avenida Dorsal / esq. Colón,POINT(-70.6946174410548 -33.40020337714269)
PB1572,PB1572,Los Acacios / esq. Pasaje Agata,POINT(-70.69159000185833 -33.40358599708302)
PB1694,PB1694,Los Acacios / esq. Los Pimientos,POINT(-70.69186199522777 -33.406368000839244)
PB1570,PB1570,Los Acacios / esq. Los Aromos,POINT(-70.69238599658144 -33.40756699531877)
PB1125,PB1125,Los Olivos / esq. Avenida La Paz,POINT(-70.6546019101833 -33.4231420648112)
PB1126,PB1126,Los Olivos / esq. Avenida La Paz,POINT(-70.65139118071208 -33.42338606817505)
PB1127,PB1127,Los Olivos / esq. Fariña,POINT(-70.64903300233875 -33.42401499941387)
PB1128,PB1128,Parada 3 / Recoleta Dominica,POINT(-70.64630099631803 -33.42500700182878)
PA156,PA156,Parada 1 / (M) Santa Lucía,POINT(-70.64636159028406 -33.44184809561378)
PB211,PB211,Parada / Vega Central,POINT(-70.65159599948134 -33.43063900170073)
PB213,PB213,Avenida La Paz / esq. Juárez Larga,POINT(-70.65115799950573 -33.42566199551772)
PB386,PB386,Avenida La Paz / esq. Olivos,POINT(-70.65098799919944 -33.423584995745635)
PB1992,PB1992,Dr. Carlos Lorca T. / esq. Avenida La Paz,POINT(-70.65136780856238 -33.421136444685786)
PB1073,PB1073,Los Acacios / esq. Los Pimientos,POINT(-70.69185100046602 -33.406756998741066)
PB1074,PB1074,Los Acacios / esq. Los Tilos,POINT(-70.69157076386256 -33.404816138755464)
PB1075,PB1075,Los Acacios / esq. Avenida Dorsal,POINT(-70.69135638067246 -33.40192682461415)
PB2021,PB2021,Avenida Dorsal / esq. Colón,POINT(-70.69381186320946 -33.40016008025192)
PA222,PA222,San Pablo / esq. Herrera,POINT(-70.67821856059834 -33.43565174175558)
PA223,PA223,San Pablo / esq. Rafael Sotomayor,POINT(-70.67406715374797 -33.435133491930785)
PA224,PA224,San Pablo / esq. General Bulnes,POINT(-70.67123409683839 -33.43506051568054)
PA225,PA225,San Pablo / esq. Maturana,POINT(-70.66805640718835 -33.434942060213814)
PA247,PA247,Parada 2 / Brasil - Rosas,POINT(-70.66426517888387 -33.43616339304835)
PA248,PA248,Rosas / esq. Ricardo Cumming,POINT(-70.66858536183368 -33.436581040785384)
PA249,PA249,Rosas / esq. García Reyes,POINT(-70.67133588472497 -33.43674510104787)
PA250,PA250,Rosas / esq. Cueto,POINT(-70.67244109769429 -33.43683480934241)
PA251,PA251,Rosas / esq. Maipú,POINT(-70.67663393154052 -33.43709282748792)
PA355,PA355,Rosas / esq. Avenida Matucana,POINT(-70.67985007385154 -33.43733237632288)
PA161,PA161,Parada 1 / Mercado Central,POINT(-70.64832260610726 -33.433266022777126)
PA158,PA158,Parada 8 / Estación Mapocho,POINT(-70.65250799648047 -33.43311199650052)
PC105,PC105,Parada 1 / (M) Manquehue,POINT(-70.56779020921914 -33.40777634804871)
PC373,PC373,Parada 6 / (M) Manquehue,POINT(-70.5694878597766 -33.409271051515)
PC70,PC70,Av. Américo Vespucio / esq. Psje. Las Hualtatas,POINT(-70.58730046346491 -33.40176484329108)
PC74,PC74,Parada 6 / (M) Escuela Militar,POINT(-70.58472859901421 -33.41457866027717)
PC75,PC75,Av. Américo Vespucio / esq. AV. Pdte. Errázuriz,POINT(-70.58312507683928 -33.4181589110862)
PC76,PC76,Av. Américo Vespucio / esq. Martín de Zamora,POINT(-70.58098338094203 -33.42167139395148)
PC77,PC77,Av. Américo Vespucio / esq. Av. Cristóbal Colón,POINT(-70.57973399349976 -33.42331486653597)
PC78,PC78,Av. Américo Vespucio / esq. Av.Isabel La Católica,POINT(-70.57731500032044 -33.425826999176465)
PC79,PC79,Av. Américo Vespucio / esq. Latadía,POINT(-70.5755089240502 -33.42788512373736)
PC80,PC80,Av. Américo Vespucio / esq. Av. Francisco Bilbao,POINT(-70.57500791621662 -33.43067628131677)
PD183,PD183,Av. Américo Vespucio / esq. Los Grillos,POINT(-70.5743270038375 -33.4341570037796)
PD357,PD357,Parada 5 / (M) Príncipe de Gales,POINT(-70.57233900208072 -33.43929400190089)
PD358,PD358,Avenida Tobalaba / esq. Sn. Vicente de Paul,POINT(-70.5686589980933 -33.44322799655111)
PD359,PD359,Avenida Tobalaba / esq. Avenida Echeñique,POINT(-70.56710699750231 -33.44465599990856)
PD360,PD360,Avenida Tobalaba / esq. Av. Simón Bolivar,POINT(-70.56458992173603 -33.44696194299456)
PD361,PD361,Avenida Tobalaba / esq. Dr. G. Benavides,POINT(-70.56245500178325 -33.44858999521198)
PD362,PD362,Parada 1 / (M) Fernando Castillo Velasco,POINT(-70.55928399801658 -33.4518859969679)
PD363,PD363,Avenida Tobalaba / esq. Blest Gana,POINT(-70.55767087543377 -33.45406608539505)
PD364,PD364,Avenida Tobalaba / esq. Nuncio Laghi,POINT(-70.55636300417285 -33.455940998334725)
PD365,PD365,Avenida Tobalaba / esq. Fco. de Villagra,POINT(-70.55447399514495 -33.458763995750175)
PD1665,PD1665,Avenida Tobalaba / esq. Av. José Arrieta,POINT(-70.55138640058956 -33.46340095463489)
PD367,PD367,Avenida Tobalaba / esq. Padre A. Hurtado,POINT(-70.5502779991102 -33.466064997298)
PD368,PD368,Avenida Tobalaba / esq. Pasaje 3,POINT(-70.55082286788512 -33.46753006396072)
PD656,PD656,Avenida Tobalaba / esq. Avenida Oriental,POINT(-70.55216799872512 -33.46920400187947)
PD370,PD370,Parada 5 / Tobalaba - Avenida Grecia,POINT(-70.55564002582446 -33.47452205819995)
PD371,PD371,Avenida Tobalaba / esq. Cnel. A. Sepúlveda,POINT(-70.55709399649848 -33.477153999701784)
PD931,PD931,El Valle / esq. Afluente,POINT(-70.56793400389171 -33.477290995021924)
PD932,PD932,El Valle / esq. Santa María,POINT(-70.57149800148987 -33.47647200191581)
PD384,PD384,Santa María / esq. Venezuela,POINT(-70.57249699846959 -33.47779299783546)
PD408,PD408,Santa María / esq. Av. Los Presidentes,POINT(-70.57409189730804 -33.48115345305725)
PD379,PD379,Av. Los Presidentes / esq. San Carlos,POINT(-70.57627199817854 -33.480631002175066)
PD381,PD381,Parada 4 / (M) Los Presidentes,POINT(-70.57831499709988 -33.4799939953723)
PD280,PD280,Av. Américo Vespucio / esq. Avenida El valle,POINT(-70.57744699609205 -33.47553300006134)
PD973,PD973,El Valle / esq. Valencia,POINT(-70.57612499414697 -33.4757050000896)
PD974,PD974,El Valle / esq. Santa María,POINT(-70.57205391435389 -33.47658209907182)
PD975,PD975,El Valle / esq. Afluente,POINT(-70.56837700069987 -33.477383995615966)
PD976,PD976,El Valle / esq. Caracas,POINT(-70.56606799852952 -33.47804599830981)
PD891,PD891,El Duraznal / esq. Cnel. A. Sepúlveda,POINT(-70.56510493313897 -33.476617429252876)
PD857,PD857,Parada / CESFAM Lo Hermida,POINT(-70.5633739972975 -33.47670100072777)
PD858,PD858,Alejandro Sepúlveda / esq. Pasaje B,POINT(-70.55971900331093 -33.477388995114055)
PD859,PD859,Alejandro Sepúlveda / esq. Avenida Tobalaba,POINT(-70.55780700035857 -33.477763996129276)
PD392,PD392,Avenida Tobalaba / esq. El Continente,POINT(-70.55623988445464 -33.47614786246207)
PD393,PD393,Parada 4 / Tobalaba - Avenida Grecia,POINT(-70.55536299945283 -33.47428000113533)
PD395,PD395,Avenida Tobalaba / esq. Padre A. Hurtado,POINT(-70.55059200484526 -33.46742500237351)
PD396,PD396,Avenida Tobalaba / esq. Calle 127,POINT(-70.55043299811696 -33.465076995797155)
PD397,PD397,Avenida Tobalaba / esq. Av. José Arrieta,POINT(-70.5513260027901 -33.46324499788695)
PD398,PD398,Avenida Tobalaba / esq. Fco. de Villagra,POINT(-70.55361959970226 -33.459775371492746)
PD399,PD399,Avenida Tobalaba / esq. Nuncio Laghi,POINT(-70.55613499629388 -33.45612200139998)
